person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Daniel Suciu,danielsuciu,danielsuciu@post.ro,2871119299163,2002-08-17,"Intrarea Oprea Nr. 88, Pucioasa, 890639",0754 393 352,56:43:fc:13:26:67,154.78.27.179,RO06UAGY5377218851123191,2025-06-25 06:40:14,10560,760,189,551420,4cc961e2-7557-4203-ae13-bab10cadc464
Cristina Stănescu,cristinastănescu,cristinastănescu@email.ro,5450426197932,1997-09-06,"Aleea Niță Nr. 33 Bl. 27  Sc. 54 Ap. 575, Strehaia, 200404",0234 119 335,af:f0:74:e8:68:19,190.50.165.90,RO24VMYX0427657634629974,2025-06-25 06:40:14,22864,710,798,1966140,2ab3081a-703a-4f50-a854-ac15a8e1c9d2
Roxana Niță,roxananiță,roxananiță@zzup.ro,1160919061495,2016-03-05,"Soseaua Dumitrescu, Otelu Rosu, 543853",0753 458 159,ec:b6:eb:e0:50:99,187.74.10.0,RO76LCSH0140595420784633,2025-06-25 06:40:14,30364,120,530,1396132,8a1a5ce2-c59a-4bd4-9648-e6ac86953a5e
Raul Nemeș,raulnemeș,raulnemeș@post.ro,5100716163293,1999-08-02,"Soseaua Catinca Nistor Nr. 735 Bl. 41  Sc. 96 Ap. 665, Diosig, 784575",0726 183 148,2e:19:69:f3:f9:5b,106.137.130.29,RO47PSNR1108310465375866,2025-06-25 06:40:14,19450,298,203,1314661,51e1d3f1-a8fe-475d-be51-8e326e8665cc
Alexe Stănescu,alexestănescu,alexestănescu@email.ro,6250325252560,2000-05-30,"Strada Ghiță Ene Nr. 71, Bocsa, 373746",0760 144 677,f8:17:8b:d1:79:bf,157.145.98.72,RO33OCGB3687210419524957,2025-06-25 06:40:14,10922,18,287,1877863,e958df6f-f0c1-4e3b-a529-c204cf082ddf
Iosif Eftimie,iosifeftimie,iosifeftimie@acasa.ro,3460107177861,1938-05-22,"Aleea Ioanina Diaconu, Targu Lapus, 224261",0768 352 535,91:e1:d9:48:ab:bb,34.246.227.105,RO27GJSW2854561187637807,2025-06-25 06:40:14,20136,68,92,394694,3cc75504-3000-41b7-a491-a676aca11fc7
Lioara Cristea,lioaracristea,lioaracristea@kappa.ro,4520916065900,1946-09-26,"Strada Albu, Braila, 980489",0254 695 856,50:6f:18:37:d1:aa,40.23.117.67,RO71JWJQ5252452141037212,2025-06-25 06:40:14,35220,383,336,1121603,0038af9a-b1d5-47e1-ae2d-0226ec82d224
Dariana Nistor,dariananistor,dariananistor@email.ro,5191209052205,1917-01-21,"Aleea Nistor, Nadlac, 453781",0737 433 680,fb:b3:6c:f9:3d:0f,133.241.176.155,RO97CTCN1189102506372831,2025-06-25 06:40:14,12502,967,474,1145195,8ec0df6e-8f3a-4c09-a747-e785587c0cc7
Manole Stan,manolestan,manolestan@post.ro,8440323118667,1951-05-27,"Bulevardul Nemeș, Tarnaveni, 698032",0765 117 148,c7:95:5d:e7:be:a9,42.49.165.159,RO64ZOSU1773295904128909,2025-06-25 06:40:14,29798,5,406,1405818,41a9c93e-6a98-4b1e-a143-eb963ea2df89
Eftimie Manole,eftimiemanole,eftimiemanole@kappa.ro,7811206280055,2003-05-29,"Drumul Monica Nistor Nr. 833, Lumina, 364028",0721 224 987,67:bd:53:ea:fe:29,11.194.165.165,RO13IDXZ1105826913890266,2025-06-25 06:40:14,6301,939,490,916199,babc4b93-66b5-43bd-a324-1595abc0ac77
Ilarion Tudor,ilariontudor,ilariontudor@acasa.ro,3570604334801,2013-05-17,"Intrarea Tudor, Vicovu de Sus, 260248",0237 827 815,b5:38:83:cc:70:fe,15.70.188.162,RO35NEBC4155073108733185,2025-06-25 06:40:14,8600,549,102,89246,ab081374-1ab5-47cd-9f41-8e79058bb8f9
Doriana Mocanu,dorianamocanu,dorianamocanu@post.ro,1740711169446,1946-06-03,"Soseaua Alma Cristea, Tandarei, 921474",0766 263 580,bf:ce:71:ef:76:9b,140.149.213.46,RO83WFXR1950492635148497,2025-06-25 06:40:14,8267,509,112,1214195,baec7cba-5a82-4ad5-8252-8ec639caa900
Voicu Tudor,voicutudor,voicutudor@zzup.ro,1241208234081,1925-09-12,"Soseaua Florea, Intorsura Buzaului, 786660",0266 659 125,06:2a:b8:51:07:fa,16.16.144.90,RO73KYLA0722729084169528,2025-06-25 06:40:14,11568,880,609,1599221,639e5a9b-0a97-4c6c-a18c-939cec1122b9
Janeta Stănescu,janetastănescu,janetastănescu@post.ro,1941013016304,1945-07-02,"Soseaua Nistor, Salonta, 576229",0731 168 940,d9:23:a8:7a:3a:25,109.252.12.124,RO75OUBJ1435222984969361,2025-06-25 06:40:14,3016,906,355,1910333,b65a6ee8-0b7a-4428-ba33-031f159ebcf4
Ioana Ionescu,ioanaionescu,ioanaionescu@acasa.ro,3561206016448,1972-01-14,"Strada Stănescu Nr. 178, Negresti-Oas, 621226",0739 460 097,4a:4e:de:42:74:a3,122.190.69.110,RO34MRPJ5438823760518197,2025-06-25 06:40:14,28098,743,479,891737,48195920-3358-4c9c-8fd7-0f9334a1bdc9
Nicușor Pop,nicușorpop,nicușorpop@gmail.com,6861227522780,2001-11-14,"Strada Stoica Nr. 542 Bl. 32  Sc. 11 Ap. 215, Fieni, 110151",0769 449 192,7f:19:6f:45:ea:22,172.226.162.35,RO51PIST7247319166109073,2025-06-25 06:40:14,3219,845,714,786898,73a9e1ec-688a-43f4-832d-4ce8a0e8e14a
Mihail Florea,mihailflorea,mihailflorea@email.ro,4430421259526,2020-09-05,"Aleea Pușcașu Nr. 47, Nadlac, 386528",0231 937 676,0e:87:c2:7d:a7:ee,190.106.110.142,RO28PIMG1562406340582682,2025-06-25 06:40:14,12673,10,611,28644,ea68b498-50a2-4f85-9c3d-a31283cd6374
Sabin Dinu,sabindinu,sabindinu@kappa.ro,2930931188347,1931-05-08,"Aleea Crin Niță Nr. 72, Greci, 378578",0254 817 360,9b:a4:e9:b7:f1:a0,134.25.190.234,RO58CEXI6404015155043371,2025-06-25 06:40:14,22740,887,640,340721,2e1d5e53-389b-4d23-bd99-208257f57102
Nicu Florea,nicuflorea,nicuflorea@kappa.ro,1990510467951,2021-05-11,"Drumul Catrina Voinea Nr. 152, Targoviste, 161698",0755 731 347,b4:29:db:41:7c:68,194.81.125.136,RO35PUBK9345482884540224,2025-06-25 06:40:14,12963,687,35,1387779,c64a47e2-4bf7-4de0-8dce-c6fd67e0fa9f
Consuela Ene,consuelaene,consuelaene@gmail.com,6971028260758,1950-02-18,"Aleea Popescu Nr. 52 Bl. 27  Sc. 84 Ap. 478, Sandominic, 103220",0722 831 639,b7:e3:06:00:a7:2c,212.67.239.187,RO02BTGV4856317822965557,2025-06-25 06:40:14,15128,648,18,695862,f6d832cb-3cb4-4c81-a374-984b7ab93895
Mariana Gheorghiu,marianagheorghiu,marianagheorghiu@zzup.ro,5770309229031,1942-11-17,"Soseaua Pușcașu Nr. 191 Bl. 18  Sc. 22 Ap. 332, Rodna, 867439",0725 471 967,39:7d:b8:41:19:e6,208.101.105.231,RO53WZDY7937767521237994,2025-06-25 06:40:14,33063,302,304,1206879,041ffe56-3315-42cb-9f5c-3ecca3630e98
Maria Aanei,mariaaanei,mariaaanei@kappa.ro,3830727107389,1988-04-24,"Intrarea Victoria Preda Nr. 298 Bl. 89  Sc. 43 Ap. 507, Zimnicea, 108444",0259 221 508,c0:22:49:88:72:ab,162.139.19.188,RO34VRMG5356771131932283,2025-06-25 06:40:14,21934,452,248,595384,7f5ba61b-4760-4250-bff6-cb73907e4b86
Teea Stănescu,teeastănescu,teeastănescu@141.ro,7231209320773,1974-02-23,"Bulevardul Manole, Greci, 317439",0736 396 369,21:3c:24:f2:75:a0,176.200.150.199,RO91VEDU5773460444234606,2025-06-25 06:40:14,32707,603,780,890578,0a92923a-fabd-4689-8498-1c26d8c34c68
Alin Ababei,alinababei,alinababei@email.ro,4791009045296,1938-04-19,"Soseaua Ababei, Tulcea, 198525",0247 448 497,e3:b1:be:b7:9d:84,6.70.66.131,RO91LUWO8851787336688545,2025-06-25 06:40:14,22933,229,718,1166269,1cde65f0-2a78-44ab-91ef-0abd4306088b
Vera Toma,veratoma,veratoma@email.ro,1141207065204,1912-11-11,"Strada Ardelean, Lupeni, 216322",0264 185 738,df:99:9b:1e:b6:dc,6.31.142.127,RO98ZAIO5903999806335896,2025-06-25 06:40:14,9871,160,525,105863,8690528a-252a-4a7c-8908-935e41a9d643
Anghelina Nistor,anghelinanistor,anghelinanistor@141.ro,3800514389392,2009-10-04,"Aleea Tudor Nr. 43 Bl. 17  Sc. 24 Ap. 806, Agnita, 929337",0256 337 189,f2:68:7e:61:39:11,138.223.202.117,RO92AAJI9494536427367734,2025-06-25 06:40:14,29147,432,481,1098181,bc8e9f4a-2b8b-472f-b710-d44eaa37116b
Vlădelina Gheorghiu,vlădelinagheorghiu,vlădelinagheorghiu@141.ro,3790509205144,1914-05-08,"Bulevardul Popa, Maieru, 670148",0258 659 074,39:a2:c5:f8:38:e7,72.43.84.153,RO44IZAQ4839118667736661,2025-06-25 06:40:14,10831,202,476,419409,ad9f4c95-6bd0-4065-a14d-dad59eb4b63b
Miruna Dobre,mirunadobre,mirunadobre@post.ro,6830420191303,1988-08-07,"Strada Frederic Marin Nr. 58, Covasna, 154014",0771 108 067,42:2c:ca:25:7c:9b,132.9.194.203,RO60VUCA6457429828721431,2025-06-25 06:40:14,22263,590,346,1229771,70cde679-62a6-4dc1-84ef-e91da2e224e1
Tudorița Preda,tudorițapreda,tudorițapreda@kappa.ro,2890427219540,1943-05-25,"Drumul Mocanu Nr. 79, Prejmer, 366797",0768 729 541,56:99:62:5f:82:77,198.122.152.175,RO71EELG2934522380854745,2025-06-25 06:40:14,22497,510,413,367940,d649640a-a97e-4472-8511-27e8692e8baf
Grațian Dochioiu,grațiandochioiu,grațiandochioiu@email.ro,8670716406920,1972-09-23,"Strada Gicu Mazilescu, Sovata, 511967",0761 582 702,39:76:68:02:32:f5,220.72.38.192,RO78XTXM7769412747772373,2025-06-25 06:40:14,10669,421,234,335118,0bb83dfa-4b09-426d-856c-045671093e71
Ileana Popescu,ileanapopescu,ileanapopescu@gmail.com,4460818095070,1969-11-20,"Intrarea Romanița Eftimie Nr. 780 Bl. 57  Sc. 96 Ap. 737, Roseti, 245160",0727 397 717,75:25:ac:61:41:ac,32.171.81.86,RO88JGOC7764800853585091,2025-06-25 06:40:14,5542,798,179,489258,53a1558f-631b-4cde-a5ee-8e50e35e6ed2
Răducu Stănescu,răducustănescu,răducustănescu@acasa.ro,2801116127644,1961-03-08,"Drumul Ionela Mazilescu Nr. 91 Bl. 51  Sc. 45 Ap. 701, Intorsura Buzaului, 821705",0711 516 087,9d:7f:d1:64:87:79,154.232.188.24,RO50KEQX1779048147227374,2025-06-25 06:40:14,11982,547,230,1484404,32da1347-a913-4752-9763-ae7045ee8eaa
Ioan Popa,ioanpopa,ioanpopa@141.ro,3410105173796,2000-02-18,"Drumul Ardelean, Dragu-Brad, 280163",0760 153 379,47:b7:de:f8:33:bb,179.47.103.134,RO33WYCL2991993786320948,2025-06-25 06:40:14,35949,421,420,692823,ed7c688f-557f-4680-8514-08c8dc540cc4
Remus Popa,remuspopa,remuspopa@zzup.ro,8000611045505,1977-06-05,"Bulevardul Cristea Nr. 126 Bl. 76  Sc. 30 Ap. 967, Siret, 706522",0251 425 011,e1:16:e0:80:bd:51,158.179.241.197,RO43BOWO2442959592237889,2025-06-25 06:40:14,2473,825,742,1006803,db2c4632-f2c1-4423-ac3d-f73336335a1e
Radu Tudor,radutudor,radutudor@email.ro,3110418085165,1944-02-13,"Aleea Tabacu, Bumbesti-Jiu, 843244",0231 326 183,34:74:e9:2a:27:12,162.40.125.0,RO49IVSN7958475562022144,2025-06-25 06:40:14,12220,707,605,1247908,d4564e3b-8952-4faa-a20b-e7bdcd3f3b7f
Sabin Eftimie,sabineftimie,sabineftimie@kappa.ro,6531019354761,2009-07-26,"Bulevardul Tabacu Nr. 992, Turda, 422681",0751 752 121,4d:75:a7:b7:02:d3,199.82.124.1,RO59ITCK8336924758911776,2025-06-25 06:40:14,32427,871,380,1113042,305ddee7-13f4-455d-bdc0-a14743630b82
Bucur Tabacu,bucurtabacu,bucurtabacu@kappa.ro,5270913048405,1915-06-12,"Bulevardul Pop, Campina, 814685",0738 285 688,3b:bc:a4:73:dd:f3,35.59.116.218,RO60HHNN0579337682198870,2025-06-25 06:40:14,5793,192,306,1444489,d84a341f-7840-4f24-aff8-96bb705d03ee
Dorin Suciu,dorinsuciu,dorinsuciu@kappa.ro,1200805466684,1994-10-21,"Aleea Mazilescu Nr. 276, Odorheiu Secuiesc, 405688",0754 569 903,45:fb:21:e8:92:3c,27.187.138.152,RO23HYAT9208571048570446,2025-06-25 06:40:14,6063,2,574,478823,268e44e0-72ee-487f-8d69-a5d62c647e7e
Carina Popa,carinapopa,carinapopa@post.ro,3420403016658,1994-03-18,"Drumul Voinea, Agnita, 387387",0744 593 851,06:9f:ac:3b:ba:5a,206.92.21.23,RO47MVJA1784364785770326,2025-06-25 06:40:14,7209,45,45,1179270,987613f0-587a-49eb-984b-9633e39071e8
David Marin,davidmarin,davidmarin@post.ro,7020826266309,1946-06-09,"Drumul Irina Stan Nr. 11, Onesti, 816705",0231 564 539,3a:1f:bd:78:8f:c5,72.107.52.249,RO97LCKB9595468756173684,2025-06-25 06:40:14,2136,835,1,657903,7790c916-96d2-4976-86c0-ec8af81a5e28
Denisa Popescu,denisapopescu,denisapopescu@acasa.ro,8840202436707,1925-12-11,"Soseaua Mocanu Nr. 39, Ovidiu, 707985",0751 731 762,0c:eb:c4:74:6e:b5,77.8.154.191,RO38UBNE6006889950381569,2025-06-25 06:40:14,26975,126,590,163418,4f24e1b8-0ca8-4627-8c51-e9f088b57c51
Dorian Dinu,doriandinu,doriandinu@email.ro,5510723018911,1951-08-12,"Aleea Ardelean, Ruscova, 246388",0245 703 310,5e:70:8e:db:d0:f2,28.81.237.175,RO14TTXM7789809437192966,2025-06-25 06:40:14,9265,36,319,766666,2f4394f7-5b67-46f1-a0ac-d2dd2a9529c7
Marin Tabacu,marintabacu,marintabacu@zzup.ro,8671215121922,1917-02-26,"Aleea Tudor Nr. 403 Bl. 64  Sc. 78 Ap. 872, Bragadiru, 878289",0757 465 906,be:d1:c7:f0:a6:cf,113.139.156.195,RO06IIBT8613136127494321,2025-06-25 06:40:14,2968,619,673,939399,14d65fe0-2039-410a-af84-0b007a13a09f
Mircea Stan,mirceastan,mirceastan@gmail.com,5540831298765,2010-06-13,"Intrarea Suciu Nr. 778, Bistrita, 138701",0245 006 003,f8:7e:72:ac:d0:1f,33.247.116.128,RO16KJYI5244778403742694,2025-06-25 06:40:14,26167,902,148,1450504,9b6db5f1-aa97-4a72-9ff9-7ea36f498243
Iulia Albu,iuliaalbu,iuliaalbu@141.ro,6500207039075,1936-01-28,"Intrarea Coralia Preda Nr. 29 Bl. 52  Sc. 23 Ap. 128, Sighetu Marmatiei, 795901",0263 470 924,4b:86:31:0f:01:21,132.174.51.182,RO83TJNP1584159782017419,2025-06-25 06:40:14,25589,424,497,641060,d2cba47e-5185-4ff1-b860-e0a642cfda4f
Eva Nistor,evanistor,evanistor@zzup.ro,7920211023061,1979-09-07,"Soseaua Dima Nr. 389, Topoloveni, 751642",0746 721 458,05:c1:78:79:cc:79,155.95.222.165,RO77CJIS3890187517350755,2025-06-25 06:40:14,21903,24,524,800230,0ce855cd-d4ca-4192-8232-8161c9793c1c
Ernest Preda,ernestpreda,ernestpreda@email.ro,3780702449385,1917-06-01,"Drumul Traian Pop, Baia Mare, 827553",0788 922 667,13:7d:17:74:1c:b2,4.13.230.176,RO82YYCM6171457399230658,2025-06-25 06:40:14,22449,145,211,1071161,e914ab94-66b0-4461-82df-a0ecf8cd2ee4
Mina Stancu,minastancu,minastancu@gmail.com,5270211113053,1968-06-10,"Intrarea Matilda Mocanu Nr. 175, Motatei, 518771",0745 861 471,1f:4a:58:44:17:7b,25.92.191.30,RO75KUYI8853918301047377,2025-06-25 06:40:14,32619,411,8,1322311,17fdbeae-b888-4919-a7d7-938e508b5ae0
Ernest Dumitrescu,ernestdumitrescu,ernestdumitrescu@post.ro,7980503297763,1966-12-06,"Strada Barbu Nr. 46 Bl. 98  Sc. 50 Ap. 607, Techirghiol, 882273",0788 044 639,e7:84:22:70:25:37,185.204.127.153,RO71UUUJ2237179960153990,2025-06-25 06:40:14,15200,138,605,1871127,f2bd73c4-518e-4486-b97b-cd2f92e53993
Melania Dochioiu,melaniadochioiu,melaniadochioiu@kappa.ro,2190131208502,1914-03-22,"Bulevardul Diaconescu Nr. 284 Bl. 78  Sc. 17 Ap. 602, Valea Mare (Babeni), 935395",0724 545 666,95:b5:5c:95:51:60,137.221.197.125,RO66VHPM1427675656934686,2025-06-25 06:40:14,25401,636,663,494843,e36f4210-caef-4d74-ac98-ce92335a2211
Amanda Eftimie,amandaeftimie,amandaeftimie@post.ro,4090318189561,1935-02-01,"Aleea Manole, Piatra-Neamt, 715526",0759 493 573,48:92:76:85:23:8b,55.158.67.98,RO22RZZQ9911656410053718,2025-06-25 06:40:14,13244,368,427,686780,d8d35fd2-f18d-4c52-962b-5292f3285aaf
Mitică Pop,miticăpop,miticăpop@kappa.ro,6730603434382,1978-02-11,"Bulevardul Nemeș, Paunesti, 904363",0743 868 345,78:a1:95:17:12:5b,186.0.247.114,RO06ZGDQ8021205452588965,2025-06-25 06:40:14,7308,194,103,28810,1b993b5e-ca3f-4404-8a9a-841806c2e662
Caius Pop,caiuspop,caiuspop@kappa.ro,2980229298973,1915-11-25,"Drumul Mugur Stan Nr. 393, Poienile de sub Munte, 357147",0770 987 139,f2:e7:1b:ff:a6:86,55.131.159.14,RO62KVZZ4900419086882766,2025-06-25 06:40:14,17482,255,186,258432,73297f4c-1e41-4cc5-9ebd-27d0ca1c8ba0
Raul Cristea,raulcristea,raulcristea@gmail.com,3241029334860,1937-11-22,"Soseaua Pompilia Marin, Lunca Cetatuii, 323238",0269 677 061,f3:ce:2f:7c:c5:ab,72.81.251.243,RO95XABP6767789870859918,2025-06-25 06:40:14,21977,455,537,340892,e77a88f9-32a9-4ca4-905c-81df35bb0ad1
Avram Oprea,avramoprea,avramoprea@email.ro,2010724160681,1911-05-28,"Aleea Catrina Tabacu Nr. 40 Bl. 29  Sc. 66 Ap. 461, Reghin, 154133",0734 328 381,0c:13:df:43:7b:ba,129.97.115.57,RO68NTZW6018201015137071,2025-06-25 06:40:14,4584,201,255,1541262,319bd185-4e0a-4ba3-ae5d-57765d6f4e8b
Camelia Stănescu,cameliastănescu,cameliastănescu@kappa.ro,4340621100941,1969-08-19,"Intrarea Cristea Nr. 117 Bl. 16  Sc. 21 Ap. 139, Nadlac, 387655",0741 129 545,83:3f:07:ec:a3:8b,180.225.99.29,RO73HFGL5964389762070881,2025-06-25 06:40:14,8219,466,176,977105,0df182a4-1617-441a-a62d-1376f8cc5a6a
Toma Ioniță,tomaioniță,tomaioniță@kappa.ro,7200410517818,2022-01-28,"Intrarea Diaconu Nr. 66, Dragasani, 118743",0243 298 305,e8:d1:67:a8:9e:b5,138.205.134.247,RO61VOJW4894253173290996,2025-06-25 06:40:14,28498,207,109,577745,23176919-a3a9-449f-8ee4-7d68d4700613
Horațiu Tomescu,horațiutomescu,horațiutomescu@post.ro,8430715391377,1926-03-09,"Soseaua Alistar Mocanu Nr. 63, Sebes, 186624",0747 316 902,c3:c2:f9:e7:07:b8,15.180.26.212,RO88IWNF4452316263919965,2025-06-25 06:40:14,3896,777,434,1141008,85fb04bd-1cd4-435f-9b8e-bbb80bf68825
Cristobal Dumitrescu,cristobaldumitrescu,cristobaldumitrescu@acasa.ro,2380301026083,1979-04-03,"Soseaua Stănescu, Santana, 160339",0757 803 577,ae:c4:0e:a4:77:16,155.92.224.1,RO04NUKE2345611607279098,2025-06-25 06:40:14,35240,855,201,459363,4eabf2a1-b41e-4ea8-b7bc-acb27c149280
Crin Ionescu,crinionescu,crinionescu@zzup.ro,8120917096976,1946-09-19,"Aleea Stan Nr. 643 Bl. 34  Sc. 25 Ap. 662, Rasnov Romacril, 879903",0247 063 910,f0:31:bd:48:12:fe,137.50.101.162,RO10RCGN1596593928568969,2025-06-25 06:40:14,27399,386,386,1502770,5555e349-6cf2-47c6-affd-ad2421bbb0ef
Ianis Preda,ianispreda,ianispreda@email.ro,3840719523585,1985-07-13,"Aleea Barbu Nr. 68, Videle, 246558",0254 294 665,88:44:e0:c3:63:99,110.206.105.213,RO08EHAQ9995940681409141,2025-06-25 06:40:14,11040,747,371,76754,a0848fa8-d1a8-498c-997c-f173aae76592
Ivona Stancu,ivonastancu,ivonastancu@gmail.com,7800922279317,1923-06-12,"Aleea Pușcașu, Pascani, 933797",0740 416 907,7a:c0:e1:3a:44:82,39.205.94.19,RO82PTZT6388379711215443,2025-06-25 06:40:14,28998,401,411,1495888,9de942a9-be88-4a3a-b6d3-f12b5a7a0908
Nae Aanei,naeaanei,naeaanei@kappa.ro,1300901129504,1972-07-04,"Bulevardul Dumitrescu, Dragasani, 328276",0755 563 956,25:20:89:30:63:23,206.27.63.48,RO45YIUX4487679527668609,2025-06-25 06:40:14,17433,64,58,1052771,d984c473-4641-4881-818e-e0bf311654ef
Grațiela Gheorghiu,grațielagheorghiu,grațielagheorghiu@gmail.com,7810717220559,1940-12-24,"Drumul Constanța Tomescu, Pipera (Voluntari), 834234",0724 917 776,89:04:29:00:e3:5c,53.245.248.177,RO45IQCV4500398460333992,2025-06-25 06:40:14,31784,1,637,36821,ad6fff25-3e62-4a97-b5bb-667195cd1850
Adam Stănescu,adamstănescu,adamstănescu@zzup.ro,5350205023571,2015-06-04,"Soseaua Albu, Pechea, 170985",0731 589 498,1a:c7:93:a9:36:ff,64.41.169.162,RO80QWAD9676219976724256,2025-06-25 06:40:14,24505,784,456,1034504,cfe0881f-3b04-42c8-9bd8-70432e92ad1a
Adrian Preda,adrianpreda,adrianpreda@gmail.com,8720103428451,1935-05-20,"Strada Nistor, Pantelimon, 797010",0260 411 862,97:c9:1a:72:51:17,4.168.251.131,RO31LYUT2882226018804142,2025-06-25 06:40:14,32367,312,487,1772945,a5c950f5-8154-4a68-8a02-a291bd114427
Ana Preda,anapreda,anapreda@141.ro,3930711136801,1985-04-22,"Aleea Aanei Nr. 760, Dej, 806413",0735 948 242,e3:dc:7b:3d:97:70,8.133.113.174,RO68PIBD1193590674027486,2025-06-25 06:40:14,6883,465,75,412926,d3ba8faa-ceac-48f4-bfd0-88911302129c
Valentina Tomescu,valentinatomescu,valentinatomescu@zzup.ro,8521127384357,1950-06-15,"Soseaua Popa Nr. 915, 1 Decembrie, 248414",0760 611 731,bb:ec:76:4c:a3:1f,65.203.245.61,RO20NWKY5071638244718621,2025-06-25 06:40:14,17544,344,21,99044,7d963226-ba02-4ad1-93f0-a8679ee2f46d
Betina Stănescu,betinastănescu,betinastănescu@141.ro,1891023051339,2013-05-02,"Strada Toma Nr. 350 Bl. 78  Sc. 92 Ap. 809, Domnesti, 579258",0785 823 612,a8:f4:0d:31:0b:91,59.205.73.60,RO45AYLP3480198403001026,2025-06-25 06:40:14,3608,710,364,376555,ca0253e5-047c-45dc-af73-39d2cfa097ce
Norbert Preda,norbertpreda,norbertpreda@acasa.ro,8760923438461,1953-01-20,"Bulevardul Emilia Florea, Campia Turzii, 647507",0245 269 761,91:c2:1c:2c:c5:95,200.81.221.11,RO60CKNT1186025711469073,2025-06-25 06:40:14,20799,707,98,1756081,978635d5-700b-4663-a271-0f28b29ba8dd
Draga Toma,dragatoma,dragatoma@gmail.com,7940410337394,2024-01-16,"Drumul Popescu Nr. 999 Bl. 11  Sc. 20 Ap. 458, Tuzla, 231190",0752 525 669,b0:37:01:eb:3e:05,83.203.214.202,RO26KQAI3992684912848960,2025-06-25 06:40:14,10898,330,530,966334,469fd5e7-9e12-4af5-a3cf-a8197f61ee4a
Lucențiu Stoica,lucențiustoica,lucențiustoica@kappa.ro,6550919331768,1910-10-04,"Aleea Nistor Nr. 92, Talmaciu, 590331",0747 794 155,a4:d5:28:4b:1f:7b,215.158.87.219,RO89WOZS6799583729878528,2025-06-25 06:40:14,29705,621,601,1005113,1de067ac-8ec3-441d-ad7a-7b970c5bec9e
Dorinel Popa,dorinelpopa,dorinelpopa@gmail.com,7760506055218,1932-01-22,"Drumul Stancu Nr. 115, Voluntari, 809629",0726 733 394,5a:1d:ce:e9:fe:a3,214.208.176.97,RO32UANW0577546386867154,2025-06-25 06:40:14,24568,419,687,1042579,639bab2c-ca16-4f30-a283-52605f8bd6b6
Amza Tomescu,amzatomescu,amzatomescu@acasa.ro,3761128232490,1997-08-13,"Bulevardul Tabacu Nr. 776, Negresti-Oas, 867943",0248 407 293,b8:ce:e9:56:e2:61,78.10.213.56,RO38CJXD0984338473403166,2025-06-25 06:40:14,2187,843,671,1065246,f799a215-9fc3-428f-9564-17725c29c10e
Adelaida Florea,adelaidaflorea,adelaidaflorea@zzup.ro,2870718512359,1984-02-08,"Soseaua Ababei, Rasnov, 559608",0742 812 209,6f:55:57:df:e1:72,165.8.218.17,RO24WNWV9216201627939838,2025-06-25 06:40:14,22671,63,302,664451,d7710497-3b23-450c-bbf1-202735fcbfec
Cezar Dumitrescu,cezardumitrescu,cezardumitrescu@141.ro,2090621521002,1963-03-11,"Bulevardul Eftimie Nr. 265, Braila, 972284",0730 572 801,dc:0e:19:2c:98:d2,176.218.126.127,RO11UIAB9221132555163965,2025-06-25 06:40:14,6583,949,719,1532173,154117a4-160f-474f-a596-0282d75b9622
Letiția Marin,letițiamarin,letițiamarin@acasa.ro,5881124347454,1919-02-12,"Soseaua Stoica Nr. 630 Bl. 61  Sc. 22 Ap. 540, Cugir, 645753",0759 028 528,47:88:09:5e:9c:15,41.27.232.224,RO90NZLW1298739512550419,2025-06-25 06:40:14,18361,374,626,481496,a07c23d4-fc51-4b1c-8258-67ec5bd91363
Renata Stancu,renatastancu,renatastancu@gmail.com,2480710227539,1951-11-20,"Bulevardul Suzana Ionescu Nr. 96, Copsa Mica, 974895",0257 457 919,ed:97:7a:ee:36:78,163.134.183.145,RO45UZUC3785837877366620,2025-06-25 06:40:14,19811,924,200,1226169,d4ac3d05-bdf5-47db-a96e-e5f254c0c9c5
Cristofor Ene,cristoforene,cristoforene@141.ro,4740401227481,1992-05-01,"Intrarea Tabacu Nr. 13 Bl. 36  Sc. 35 Ap. 637, Dragasani, 847973",0235 844 862,a7:ee:46:a0:23:5b,42.12.121.133,RO44EZJQ5523924137014225,2025-06-25 06:40:14,5081,659,449,1577470,e4fe1721-7bb5-46b3-9533-dcbaf87a1626
Codruța Mocanu,codruțamocanu,codruțamocanu@acasa.ro,1580923313585,1989-09-29,"Intrarea Stancu Nr. 26 Bl. 48  Sc. 67 Ap. 509, Rucar, 490496",0740 177 291,e3:12:73:e5:e6:3e,204.34.24.80,RO54PQBX7464631214667879,2025-06-25 06:40:14,30086,23,126,439438,70c6f8e6-b750-45eb-96f9-18b936be522d
Anatolie Georgescu,anatoliegeorgescu,anatoliegeorgescu@acasa.ro,1910106190294,1917-10-11,"Aleea Dobre Nr. 67, Rucar, 331079",0239 921 716,15:99:b4:f5:a6:9b,172.245.241.207,RO29KPCA8693588645891179,2025-06-25 06:40:14,2658,35,61,567526,77d15e1d-d6c7-4c6f-a852-cc3cf6151db5
Draga Niță,draganiță,draganiță@email.ro,6560817079361,2009-08-03,"Aleea Nistor Nr. 30, Ruscova, 752538",0788 031 638,87:18:2c:1b:d1:50,134.198.227.69,RO84SVQC1771684619398489,2025-06-25 06:40:14,32744,912,20,93058,ba987f83-c927-4f04-8eed-821ef39baa0b
